,ada,avax,bnb,btc,doge,eth,hbar,link,shib,sol,steth,sui,ton,trx,usdc,usdt,wbtc,wsteth,xlm,xrp
2025-01-04 12:00:00+00:00,0.7957924699314679,0.6722553460682232,0.3355438739584138,0.32331070534390055,0.7080823528804696,0.3771093545555841,0.9725740880028386,0.7685019849177404,0.6335660519181843,0.5832004445556569,0.375120718869013,0.7451318814954723,0.37023087826603024,0.31590011801105716,0.006711363171666929,0.015542807600474943,0.3079573485837508,0.42121607336912764,1.188373774194808,0.7195645008994579
2025-01-04 13:00:00+00:00,0.7956517520803734,0.6716852153464917,0.33400754495097884,0.3232884720089479,0.7082102173899989,0.3830860336906235,0.9726339050049172,0.7731849767067017,0.6348334182644884,0.5832980290048918,0.3812734313654961,0.7444310351371083,0.37138753834548244,0.32477237577486356,0.006713788722823608,0.015552915679598833,0.307977440960791,0.4271986426386089,1.1879905483208653,0.7196662850725738
2025-01-04 14:00:00+00:00,0.7973923346397577,0.6702995904958098,0.3340482874364354,0.3232774888136044,0.7095126944898092,0.3832953429153141,0.9741577619878471,0.774766969223111,0.6324827805091703,0.5822941409329021,0.38142829068742146,0.7447537515061227,0.3674847203083762,0.324766375210434,0.006896342669263681,0.015576873458922709,0.30797706976931793,0.4275175051912707,1.1873352016012177,0.7196549741849101
2025-01-04 15:00:00+00:00,0.7968043071576124,0.6693291434538746,0.30615438045597165,0.32333626178723057,0.7092757623770605,0.3827526434736377,0.9743344739882392,0.7743209428992236,0.6319610935227937,0.5818640495234143,0.3808754207947671,0.7459736341014629,0.3671894911755637,0.3273852150772222,0.006901172031497593,0.015616360750185874,0.3079913459173756,0.4264128767726256,1.1872147875620942,0.7193880243832715
2025-01-04 16:00:00+00:00,0.8042512783020077,0.6795750752593462,0.3098581861803534,0.3237578251286513,0.7356209996803112,0.3854437840326826,0.9809902490257146,0.781416629490142,0.6471026927371313,0.5827879765975913,0.38372616685255095,0.755521391680849,0.377002678701258,0.3330394661992879,0.007033524315673746,0.015628112063247945,0.30834534348067916,0.4300516331642501,1.1980639317491282,0.725640183716861
2025-01-04 17:00:00+00:00,0.8042403232315027,0.6798140684531208,0.3080544855898796,0.32364424488450494,0.7354897584652321,0.3854115367090412,0.9789101379207631,0.7813294740507168,0.6472172561161186,0.5822024042501159,0.38367496241085275,0.7602894228058971,0.3766186129110605,0.3354599816197338,0.007081114402092873,0.015659226132878384,0.30835821036392175,0.43005949153588696,1.1980549785890326,0.7254904579462024
2025-01-04 18:00:00+00:00,0.8007116017726472,0.6777652906046687,0.3081793581694199,0.3228104346048505,0.7351142282227493,0.3840157242463249,0.96148078469184,0.7655716506767317,0.6449788854004518,0.5721735801319318,0.38242658538504304,0.7547397001951515,0.377340082830754,0.3367224207925121,0.007052439871826783,0.015655967762859924,0.30771883753411905,0.4273094160595377,1.1964803350030881,0.7247941836250212
2025-01-04 19:00:00+00:00,0.7998925975729712,0.677254095866533,0.30818166274529557,0.3224759931195168,0.7340738206988279,0.383669095797875,0.9601876287853339,0.7614794355063915,0.6436577458690916,0.5715406280952176,0.3820680441032019,0.7577276090955063,0.37672399411861895,0.336185734512642,0.006985855665476209,0.015650183276077263,0.30735841344839937,0.426142115199105,1.1951104297870416,0.7242285752500957
2025-01-04 20:00:00+00:00,0.7996659791405588,0.6784902019978929,0.3060955793656679,0.3224820588011431,0.7340687555762817,0.3835338633986838,0.9598689598282376,0.7623564066973993,0.6435023421681909,0.5714540069297692,0.3819026369746915,0.7576277839910778,0.37676360666920405,0.33638872552507215,0.006984010509185472,0.015597262957239427,0.3073195910615456,0.4261417718276482,1.1953947330126977,0.7242487570806259
2025-01-04 21:00:00+00:00,0.7997671313919446,0.6822768554636666,0.3053019659958803,0.32324417244877657,0.7352282915647416,0.38549704758439546,0.9545917011479019,0.7625840471631692,0.6440181770727411,0.5705890026059579,0.38374113096962326,0.7599658652712745,0.3766672381676663,0.3364880748722427,0.007015548415778438,0.015784002795122685,0.30777246699574706,0.4274008000911212,1.195448584014668,0.7248406956745098
2025-01-04 22:00:00+00:00,0.7992119804594932,0.6856958960877342,0.30500116638671826,0.32326331926513335,0.7380472701285545,0.38565621416014906,0.9473986686576227,0.7607388894319722,0.6440173898685402,0.5703135656817078,0.38392825998082,0.7622347379154751,0.37657266644597875,0.3363164715998527,0.007019266269586086,0.015925398189496835,0.30769325745757,0.4277160115939028,1.195157169626504,0.7249060326306981
2025-01-04 23:00:00+00:00,0.7989535259419048,0.6834703510257281,0.3049010010994347,0.323142936515867,0.7412075197809794,0.3854792903040472,0.942616074643626,0.7592194853909359,0.6432933252717061,0.5680763017836975,0.38370393519079626,0.7609866077107423,0.3765090593577414,0.3363725222735287,0.00702530961357952,0.015918727135788114,0.30759576663080906,0.42772785674232283,1.194580471732433,0.7250604086714111
2025-01-05 00:00:00+00:00,0.7975924279374307,0.6822435916113174,0.30411763069411607,0.3233753403459866,0.741432746875561,0.38526351429609046,0.9383381265484934,0.757339472892615,0.6426889070097273,0.5680574830435309,0.38352640133770166,0.7604373570624795,0.3765390946936989,0.33638798578169493,0.0070251332874055345,0.01592374342306231,0.30781928195553976,0.42752281618046317,1.1940840129071277,0.7238381477486163
2025-01-05 01:00:00+00:00,0.7973101275376538,0.6797859275653871,0.3040439952187757,0.32312175829459777,0.7410099909133195,0.38437863017873075,0.9396417141457568,0.7559711657657516,0.6423175713772263,0.5669233031557765,0.38263570366731375,0.7615771471014134,0.3767992114269243,0.3390948312508757,0.007073909619309255,0.015900960187930843,0.30757771302335046,0.42681580088291665,1.1940147071965166,0.7242192521163535
2025-01-05 02:00:00+00:00,0.7994377476792576,0.685751889706961,0.30106260902551113,0.3229006597172597,0.7420796140063919,0.3857756781728598,0.9356790135474568,0.7581000336407595,0.6467811890430973,0.5659178442914672,0.38405326162822945,0.7630051043237477,0.37825179387949304,0.34245436333859725,0.00710750252808748,0.015907502993090572,0.30749158614581074,0.42819415028987945,1.1959497897325488,0.7277653913128515
2025-01-05 03:00:00+00:00,0.7991055203634385,0.6860884172974869,0.30122379799928367,0.3226903612643606,0.7419146031292073,0.385694020150715,0.9347844615455508,0.757999511123091,0.6464389057281305,0.56542439894621,0.38397259049488175,0.7636093326165077,0.3782623850781603,0.34247029093213377,0.007103234378959765,0.015901467288961225,0.3074182632384811,0.4279435971296746,1.1963882590463708,0.7275251808788036
2025-01-05 04:00:00+00:00,0.7997764720523959,0.6866002415058309,0.3011571296452457,0.3227008666190265,0.7420766012292639,0.3856623486973927,0.9347738310381809,0.758089170038246,0.6464398191485115,0.5662813845646517,0.38393556447404303,0.7636227103722962,0.37828374438592494,0.3412635881982028,0.007103764241154442,0.01589815213296105,0.3074796961842057,0.4275460837767314,1.1975922172938227,0.7274689705621602
2025-01-05 05:00:00+00:00,0.8011292715784065,0.6900565084872857,0.30153137958594295,0.32307701056509514,0.7419959795421548,0.3859428080999908,0.9345737223210759,0.7625390562245757,0.6466857325604585,0.5663976865011432,0.3842077441669798,0.7640101554080768,0.3779617585680864,0.339826925964904,0.007104438803388382,0.01590990542769119,0.3079004955263837,0.4278262708929931,1.1985187172679068,0.7278712574746987
2025-01-05 06:00:00+00:00,0.8018915597360311,0.6912680760633559,0.3017297514268469,0.3230896046631413,0.742353011231892,0.38661552124202825,0.9342447080373235,0.7627190110950369,0.6478625857993815,0.5695872448759824,0.3848960733491672,0.7648073445379365,0.37837459491884645,0.3406252043720274,0.007105727417149702,0.01590243851163065,0.30792837175262816,0.42810349395795355,1.1989604769375863,0.7280178018149644
2025-01-05 07:00:00+00:00,0.8033625411902013,0.6912730383124212,0.30172696244666036,0.3230942153830051,0.7421653022877733,0.3866008723694609,0.9339873138278747,0.7627179940628009,0.6476396375568642,0.5692539112054036,0.3848862619300743,0.7662351189185784,0.3780057434924423,0.33906386960068746,0.007041786863204461,0.015900643897361087,0.30793466009520026,0.42781190950002235,1.1988685527552452,0.728059971103438
2025-01-05 08:00:00+00:00,0.8089369165558538,0.6899354332215462,0.3015610380811672,0.3231513164211553,0.7424730485763597,0.38628922030885143,0.9293039571863606,0.7615363480137041,0.6469377733966913,0.5692206860059651,0.38458073911530644,0.7640025803236937,0.3772666439588204,0.33844153666517435,0.007049694556171872,0.015860480288296005,0.30795467539619237,0.42668928450858684,1.1989181788345742,0.727826350477944
2025-01-05 09:00:00+00:00,0.8175897424943421,0.696020307280238,0.3007713592969515,0.32499684933253253,0.7467935413427043,0.3872724381137991,0.9328373577808438,0.7670296062281513,0.6503645135597799,0.5706044383359425,0.3856797612629743,0.7651832371597839,0.3780518059228695,0.340348399306453,0.007052595267298862,0.01570462072333838,0.30980299706086945,0.4256445898183578,1.2043344230609625,0.7311929000740062
2025-01-05 10:00:00+00:00,0.8175683711674516,0.6967311347215229,0.29984481182949096,0.3250628743402664,0.7469769869494769,0.38752482636655244,0.9322968809596904,0.7670040112744932,0.6506984046427695,0.5717089972192426,0.3859555204773033,0.7649600981086042,0.37843662410646367,0.33601186122767457,0.007048083757301768,0.015666111715258328,0.3098044220398477,0.42255852726803417,1.2050698151005652,0.7328040405587224
2025-01-05 11:00:00+00:00,0.8174274037093745,0.6969830670634626,0.29967489942929276,0.3252046293582888,0.747589766690468,0.3873900407461873,0.9327804579895634,0.7673451479704081,0.650668091070721,0.5715832617382064,0.38586968261507293,0.7653250969509275,0.37859456596492286,0.33659344610063185,0.0069894393480849516,0.015549318159191078,0.3101580614096026,0.4218222483218436,1.2056538012310598,0.7366333857973391
2025-01-05 12:00:00+00:00,0.8183120377196664,0.695622274450269,0.2994478112291053,0.3251706366328109,0.7470116829896036,0.38731561239330325,0.9329268793409999,0.7671145608864415,0.6502500912857392,0.571213875736111,0.3857913534628468,0.7645396176611114,0.3789759535856971,0.3360661831583267,0.006962969170147929,0.015522199700280771,0.31012111823561667,0.4215386059127836,1.2052884982190781,0.7367873741340729
2025-01-05 13:00:00+00:00,0.8182579412374712,0.6932002528939326,0.29933025482227077,0.3250418649534244,0.7469555642751279,0.3868400845880449,0.9310833227274594,0.7660994394444476,0.6480593243804081,0.571309264338016,0.38535409301500784,0.7638877240925931,0.3787794011657539,0.3352188278402113,0.006962836710794729,0.015519449987095868,0.3099844697986927,0.4212081326911903,1.2045586216329893,0.7364366482197559
2025-01-05 14:00:00+00:00,0.8176933324626003,0.693212976363601,0.2992915972151429,0.3250081041519384,0.747163276763972,0.38685934578438225,0.93120014783612,0.7650567673095563,0.6479824837455526,0.5709594547783406,0.38539008448022616,0.7635379308343603,0.37878100395607456,0.33443426468637305,0.006962733338448601,0.015520723839296672,0.3099394448242114,0.4213202826743484,1.2047702192425174,0.7371413703489755
2025-01-05 15:00:00+00:00,0.8105896614730869,0.6918290146741347,0.29955385857403677,0.3235283381719702,0.7430996029936107,0.3827888836085508,0.9308125020593617,0.7628894649507253,0.6462534912679021,0.5676760571602362,0.38064852833912893,0.761032586603721,0.3786434846185932,0.3357428809575835,0.006943619477743635,0.01551829942031664,0.30859475643574447,0.4156544383557183,1.2041007602956983,0.73557017932754
2025-01-05 16:00:00+00:00,0.8083554119768153,0.6918770370970997,0.3000107614073342,0.32429518695316106,0.7447611935214273,0.3837245733804679,0.9314709200146145,0.7651310940569789,0.6463275220756776,0.5671949998512125,0.38140035674893247,0.7602858126968035,0.378516079152225,0.33467262346750265,0.006918199835118093,0.015522773222574157,0.3093093941931105,0.4160658206793388,1.2042314213351757,0.7355188182141333
2025-01-05 17:00:00+00:00,0.7994573604378443,0.6887493814654818,0.29407907148086615,0.31866752188887637,0.7365678424776287,0.3805684627675353,0.9228732659935098,0.7630372608453477,0.6415270960102888,0.5649542170406497,0.37809698468148883,0.7560638024071323,0.3772937367920124,0.3325572278743637,0.006924340660692933,0.015536066137171647,0.30494394671960656,0.4135411667873252,1.2028227130259017,0.7329205171513645
2025-01-05 18:00:00+00:00,0.8003147272347447,0.6882407175997644,0.2936064107933428,0.31918387623398986,0.7371052083750982,0.38054132820518,0.9229610006305939,0.7630084442104358,0.6418613865917079,0.5647098102570315,0.37806672947233283,0.7561225464299591,0.3759008283652994,0.33265763297793016,0.006921651428029212,0.01551827494637588,0.3052518864111967,0.4135567310089218,1.202807148125277,0.7335304517081334
2025-01-05 19:00:00+00:00,0.8003775398497256,0.6887734004818226,0.29249074384461654,0.3186837407648863,0.7367524344266323,0.38069124795086656,0.9232460988290113,0.7630097932768464,0.641738980550069,0.5648115424646648,0.3782039625822457,0.7571234015690801,0.3758335839410877,0.33016874328030216,0.006919744465137918,0.015518712306383286,0.30485901587040304,0.4135934435824992,1.2026958592685697,0.7351390073847873
2025-01-05 20:00:00+00:00,0.8004392140251028,0.6897383096530658,0.29244523618749235,0.31869019389887876,0.7367688635908807,0.38082570061084187,0.9221890760173763,0.7628808440124024,0.64169433658029,0.564928523639403,0.37836596134177175,0.7567522502467541,0.375533523918166,0.32876195518482065,0.006904101264285108,0.015505024500758021,0.3050995977384292,0.4106862683380459,1.2030026824004956,0.7355483159348812
2025-01-05 21:00:00+00:00,0.7969893318613304,0.687788032268866,0.2890937443039472,0.31928727861286876,0.7361120910260901,0.37942538487881844,0.9215073571506682,0.7597377102135192,0.6402337564019968,0.5618211037855418,0.3769463890569319,0.7547170135918361,0.3744055019500366,0.32718894952195154,0.00688559800627489,0.01551018542989712,0.3055472196919931,0.40444417541382865,1.2012588219323812,0.7333810782827004
2025-01-05 22:00:00+00:00,0.7975449703887729,0.6877022030886167,0.28876980986886236,0.319328952661385,0.7361025902865201,0.37930275809722636,0.9211115899090503,0.7595832795768146,0.6405032685683206,0.5616347132466754,0.37687845763678013,0.7552918920538887,0.3728402798922601,0.32711571373575815,0.006895217877703736,0.015531788112985681,0.30560620078537937,0.4048346057689868,1.2008494052113612,0.7328991699330263
2025-01-05 23:00:00+00:00,0.7954309272777942,0.6868722394806102,0.2886298675623185,0.31891602276990416,0.7354072004132545,0.37869016995586297,0.9202966146899514,0.7588002797936274,0.6387067085465661,0.559248807892009,0.3762590877858313,0.7541309157311133,0.3714963891973065,0.32465079879961756,0.006905282590325523,0.015546740568734962,0.3049972402952417,0.4038301603053722,1.198004585740034,0.7260610909161613
2025-01-06 00:00:00+00:00,0.7960212320806168,0.6870490424986939,0.2887153941929911,0.31879775979570757,0.7356081260551589,0.37875428559415236,0.9191525874022609,0.7593091712147876,0.6384687521316641,0.5595152448233115,0.3762906433675747,0.754148661719066,0.3724582562505786,0.32463654492615446,0.006900922264488472,0.01552706122674639,0.3049846184222534,0.400052963365061,1.198049432191574,0.7261986158546347
2025-01-06 01:00:00+00:00,0.8052253587775239,0.6923569093482274,0.28792412872362383,0.3188128314398694,0.7371664076535872,0.3756221082942304,0.9195242737796123,0.76392808957202,0.6426050196214482,0.5564912646031052,0.3733478734145139,0.7603122651325569,0.37177908751655614,0.32642567887911556,0.00689815500595183,0.015478793683855659,0.30504373404387464,0.4001311796119427,1.2006186327678028,0.7263966524804002
2025-01-06 02:00:00+00:00,0.7828412555984992,0.6822202271619723,0.2853550407795289,0.31867775325713127,0.7301326039936732,0.36694975486796944,0.9180116332383833,0.7499429319182801,0.6369259919710497,0.5542989224058084,0.36461739974664203,0.7551273131233118,0.37008258705474184,0.3259747423560479,0.006889100505598374,0.015525936495645633,0.3049358280754761,0.39325613115491,1.1969947665193779,0.7218730672888468
2025-01-06 03:00:00+00:00,0.7807392286378529,0.6882000139093514,0.28775103626369636,0.320683036399544,0.7397991876982369,0.37344835296259393,0.925546011556521,0.7607138906325746,0.6507983426508684,0.5575690238727977,0.3709825800194029,0.763956363274626,0.3748133656622802,0.3341677075906553,0.006894446847884086,0.015469961497673344,0.30702554187306486,0.40531641914916267,1.2010423279930773,0.7222567600510023
2025-01-06 04:00:00+00:00,0.7796374003979505,0.6877473573023473,0.28785437302829664,0.3207978862118539,0.7401564615802335,0.37329100892617356,0.9253474993581821,0.7579604319196802,0.6504958185024352,0.5575692420168034,0.37085713754993105,0.7648245399020761,0.3717705452686,0.33418205648824306,0.006860201362625321,0.015240218724775179,0.3072110734445535,0.4061454848828906,1.2009802365623208,0.7218933494018913
2025-01-06 05:00:00+00:00,0.7789833355097056,0.690663467433467,0.2880244526022198,0.3203360963380381,0.7396718882345522,0.37268054508324544,0.9253848501900731,0.7565973200495063,0.6500597587448866,0.5562469520686358,0.37025266886946434,0.7647133658090574,0.372591382995437,0.33357104753464567,0.006866100348026431,0.015242421455168235,0.30683745404511686,0.4092453419006003,1.200196252243051,0.7197479665008134
2025-01-06 06:00:00+00:00,0.7769978128775133,0.6906063398134178,0.2887187035330812,0.32104936835090736,0.7381406466135871,0.3739390678602706,0.9241427259597861,0.7564284524541638,0.6493520605819707,0.5561152837751906,0.3715524972901892,0.7632519407679685,0.3722509778328214,0.33618840024744806,0.006864316538965511,0.015243961857162319,0.3075071977579908,0.41718710123476577,1.1984188458848963,0.7129586836873854
2025-01-06 07:00:00+00:00,0.777546424503417,0.6847621762731383,0.2873426417552723,0.3198829416649536,0.7355189559032036,0.3719557910103662,0.9205874732224761,0.7567746423575066,0.6442387314146634,0.5522054834969674,0.369786827677578,0.7597701374148685,0.37175439742251537,0.33586385866726604,0.0068603930699737085,0.015250231037086295,0.3065847276481073,0.4149589061694779,1.1967408372460564,0.7103605562010075
2025-01-06 08:00:00+00:00,0.7769746499156059,0.6871653025367627,0.28553851691828436,0.320076282370564,0.7384676761533501,0.37408372688653413,0.9207053803181208,0.7586035057436514,0.6453710904679837,0.5509819205560241,0.3719183000496235,0.7577868168408947,0.3700037335973302,0.33664453708808506,0.006860395317991011,0.015106940011552642,0.3067706414433675,0.41719801551575564,1.1944443739377466,0.7067691410373242
2025-01-06 09:00:00+00:00,0.7768211577797152,0.6878948707817332,0.2860728076112688,0.3198837233289083,0.7380243606271062,0.3744204396541578,0.9194069929503027,0.7584212228199895,0.6449764156993404,0.5493443363520166,0.37223261274247316,0.7585752657359193,0.3701414771330786,0.3369420440657337,0.006858862944115064,0.01510632039211088,0.30665292198101,0.41760954694571484,1.1954719253379886,0.7074737983345316
2025-01-06 10:00:00+00:00,0.7773814304926018,0.6878947945400605,0.28700089049409966,0.32018625916903476,0.7380740873950035,0.37443466707440576,0.9191740724433224,0.7582364919914987,0.6450998708099401,0.5495464817657023,0.372245501168099,0.757670504276327,0.37004698427428767,0.3373100746067468,0.006865896648308922,0.015118669298808056,0.3069003069204958,0.41752264225177826,1.195632602578834,0.7078565868486347
2025-01-06 11:00:00+00:00,0.7774441336531831,0.6869246693636872,0.2879968358992752,0.3206785637238964,0.7371735777559403,0.3745320753501546,0.9244055918920421,0.7582054257079909,0.644790095404694,0.5501404857736584,0.3723399245275482,0.7571152688080303,0.36999265397411096,0.33594706326405616,0.006838168872427575,0.015091116335107858,0.30718690497840706,0.4175093773685289,1.198131517283123,0.7078703753486331
2025-01-06 12:00:00+00:00,0.7778423319963972,0.6902280315854812,0.2867655661273066,0.3216202449913033,0.737615378276226,0.37517745096673566,0.927494688102745,0.7628013821523488,0.6483048265476062,0.5510196568436064,0.3729872320577338,0.7578381245049716,0.37078260676861596,0.33618899113825657,0.006837019029917085,0.015063896119714034,0.3076181878294028,0.41827334219693796,1.1992967723758172,0.7080514513261925
2025-01-06 13:00:00+00:00,0.7783771070058025,0.6904590726488539,0.2864170103894693,0.3218027199831995,0.737897150337436,0.3750896651719712,0.9274103558896895,0.7631860127219281,0.6479814737217428,0.5519109474115681,0.3729128470827151,0.7536965633480065,0.37013334000431725,0.3371632386372725,0.006835670787575969,0.014917156584180134,0.3078244477623794,0.41792169564223425,1.1986491608617749,0.7075423342425582
2025-01-06 14:00:00+00:00,0.7620910875258726,0.6708720121128159,0.27774140664993563,0.3141187555040847,0.7258561534731127,0.3528233680021566,0.9188135950360541,0.7294248963801601,0.6255644049515413,0.5334909668313857,0.35162041691461676,0.7385368611012392,0.35792401355791664,0.3317134531096391,0.006831499063996781,0.014911578933975449,0.30274350737445077,0.39733025964684265,1.1864595668151452,0.6924170057180223
2025-01-06 15:00:00+00:00,0.7553719593820583,0.6626152584937469,0.2772807904227125,0.31209751029384186,0.7202337900556156,0.3477015324184556,0.9123857620181497,0.7206231313086808,0.6157675654988608,0.5316067344516504,0.34636929435212604,0.7309214111853202,0.35610286605727587,0.3225433254616852,0.006908022882496716,0.01454701693443083,0.2984692491812043,0.3932459639624309,1.1803682345286188,0.687982870141177
2025-01-06 16:00:00+00:00,0.7605886067145025,0.6662402162445697,0.28176139914383297,0.34082648740442456,0.7188979597423275,0.3559512192617157,0.9187252291617444,0.7351063260663435,0.6150453577334034,0.5299927263749676,0.3540234794938883,0.7330919702904571,0.359475559841528,0.32370245519173263,0.007001816657956569,0.014494634155130613,0.3257807021347679,0.4001013760052956,1.1809143284833492,0.6940938273445024
2025-01-06 17:00:00+00:00,0.7613592897498674,0.6662563523130841,0.2974273835451507,0.34116408232503664,0.7183278821221525,0.35775022469284135,0.9185609721863146,0.735123515354749,0.6147999909796011,0.5298804231111292,0.35581597390899233,0.7277291024423739,0.3613911172857662,0.3269795885584705,0.007000504854632934,0.014315492560115477,0.3266363974429786,0.40178375780103026,1.1804957302660255,0.6936811734782689
2025-01-06 18:00:00+00:00,0.7457800897974389,0.6538698971083489,0.2938506225339384,0.32873339046566546,0.7064809259333621,0.3570990222983562,0.8823366643641031,0.7329287191033712,0.6021286534439295,0.5236740947287484,0.35549091088949525,0.7067807949270527,0.36015558938491027,0.324282628035651,0.007081589956332032,0.014480066880899742,0.3139956146728903,0.3992174458934288,1.1725360056221321,0.6805679522277932
2025-01-06 19:00:00+00:00,0.7418610977514887,0.6422654058853952,0.2890703278704451,0.3162849211733269,0.7040261936448641,0.354272204693604,0.8753358751112738,0.7196494193497651,0.5855115969354743,0.5044138946673256,0.35243538840063454,0.6992493594541923,0.3549268863030717,0.31935093149402866,0.007152338175221644,0.013904617568151336,0.3013513114317244,0.3983060829027841,1.161593086096569,0.6701694885420292
2025-01-06 20:00:00+00:00,0.7424263259688422,0.6422402851105904,0.2898447616496135,0.3159390473042899,0.7040362411756428,0.3544933143522762,0.8774339113537156,0.7193004507534446,0.5856811416032794,0.5026629038650992,0.35266630037958213,0.6876517074515295,0.353005144752084,0.3197735071163686,0.007148011261377584,0.01391393503123211,0.3010725090003507,0.3980961228004538,1.1618339713192196,0.670009844116104
